"","site","wateryear","total_precip","mean_minT","mean_maxT","mean_meanT","mean_vpdmax","mean_vpdmin","mean_vpdmean","win_precip","win_minT","win_maxT","win_meanT","win_vpdmax","win_vpdmin","win_vpdmean","grow_precip","grow_minT","grow_maxT","grow_vpdmax","grow_vpdmin"
"102","Carrizo",1981,169.164,8.03240740740741,24.8055555555556,16.4212962962963,26.3025,3.675,14.98875,80.01,3.16666666666667,16.7037037037037,9.92592592592593,11.8433333333333,1.35666666666667,6.6,164.592,4.03333333333333,17.5222222222222,12.39,1.27
"103","Carrizo",1982,293.624,7.39814814814815,22.0833333333333,14.7407407407407,20.2275,2.52666666666667,11.3770833333333,72.898,2.2962962962963,14.3333333333333,8.31481481481481,8.91333333333333,1.08666666666667,5,224.79,2.88888888888889,15.0444444444444,9.352,0.946
"104","Carrizo",1983,384.302,7.51388888888889,22,14.7546296296296,20.6925,2.40833333333333,11.5504166666667,173.228,2.37037037037037,14,8.18518518518519,8.39666666666667,0.963333333333333,4.68,269.24,3.3,14.5333333333333,8.502,0.94
"105","Carrizo",1984,165.608,8.0787037037037,23.8981481481481,15.9953703703704,22.9183333333333,2.91333333333333,12.9158333333333,53.848,2.09259259259259,15.5925925925926,8.85185185185185,10.2333333333333,1.09,5.66166666666667,85.344,2.65555555555556,17.2555555555556,12.524,1.306
"106","Carrizo",1985,196.85,6.65740740740741,22.3981481481481,14.537037037037,21.5791666666667,2.39083333333333,11.985,110.236,0.277777777777778,13.2037037037037,6.75925925925926,8.20666666666667,0.686666666666667,4.44666666666667,133.096,1.97777777777778,15.7888888888889,11.338,0.914
"107","Carrizo",1986,216.408,7.77777777777778,23.0185185185185,15.4074074074074,22.2275,3.005,12.61625,92.202,3.42592592592593,15.2222222222222,9.31481481481482,9.04,1.06,5.05,154.686,4.22222222222222,17.0111111111111,10.962,1.11
"108","Carrizo",1987,114.046,7.01851851851852,23.4537037037037,15.2268518518519,23.5425,2.6525,13.0975,73.406,0.944444444444445,13.7592592592593,7.35185185185185,8.92666666666667,0.916666666666667,4.92166666666667,95.504,2.5,16.9555555555556,13.338,1.062
"109","Carrizo",1988,244.348,7.56018518518519,23.5138888888889,15.537037037037,23.6183333333333,3.1125,13.3654166666667,98.552,1.25925925925926,14.6481481481481,7.96296296296296,10.0366666666667,1.12333333333333,5.58,158.242,2.47777777777778,17.0888888888889,13.288,1.346
"110","Carrizo",1989,127.762,7.46296296296296,23.1527777777778,15.3101851851852,22.4366666666667,2.775,12.6058333333333,82.55,0.759259259259258,13.2407407407407,7,9.22333333333333,1.1,5.16166666666667,91.948,2.9,16.6333333333333,12.862,1.158
"111","Carrizo",1990,98.552,7.31018518518519,23.1064814814815,15.2037037037037,22.8166666666667,3.13916666666667,12.9779166666667,42.672,0.518518518518518,14.5740740740741,7.53703703703704,11.6266666666667,1.69333333333333,6.66,49.022,2.54444444444444,16.7111111111111,13,1.63
"112","Carrizo",1991,207.772,7.0787037037037,22.4305555555556,14.7638888888889,20.98,2.9975,11.98875,32.766,0.851851851851852,15.7222222222222,8.27777777777778,12.68,1.52333333333333,7.10166666666667,197.612,2.08888888888889,15.4666666666667,11.66,1.288
"113","Carrizo",1992,237.998,9.14814814814815,23.587962962963,16.3611111111111,21.7525,3.4025,12.5775,168.402,3.2037037037037,14.6296296296296,8.92592592592593,10.33,1.77666666666667,6.05333333333333,210.566,4.78888888888889,16.4444444444444,11.002,1.496
"114","Carrizo",1993,263.906,8.28703703703704,22.7268518518519,15.5046296296296,21.2641666666667,3.41416666666667,12.3391666666667,201.422,3.18518518518519,13.037037037037,8.11111111111111,8.4,1.64,5.02,245.872,4.22222222222222,15.6888888888889,10.27,1.5
"115","Carrizo",1994,193.04,8.3287037037037,23.7083333333333,16.0185185185185,24.0066666666667,4.6125,14.3095833333333,101.6,1.94444444444445,14.6851851851852,8.31481481481481,11.1966666666667,2.17,6.68333333333333,134.112,3.65555555555556,16.8555555555556,12.888,2.006
"116","Carrizo",1995,374.396,8.25462962962963,21.9490740740741,15.0972222222222,20.6991666666667,3.26666666666667,11.9829166666667,212.598,4.72222222222222,14.2962962962963,9.5,9.62333333333333,2.13333333333333,5.87833333333333,322.58,4.85555555555556,15.4222222222222,10.152,1.604
"117","Carrizo",1996,193.802,9.09722222222222,24.5,16.8009259259259,23.2291666666667,3.2525,13.2408333333333,172.466,4.38888888888889,15.5925925925926,10,9.58666666666667,0.87,5.22833333333333,187.96,4.82222222222222,17.4111111111111,11.52,0.874
"118","Carrizo",1997,184.912,8.5462962962963,23.3611111111111,15.9537037037037,21.2675,2.72916666666667,11.9983333333333,111.506,3.42592592592593,14.537037037037,8.98148148148148,7.88666666666667,0.62,4.25333333333333,114.3,4.16666666666667,17.2777777777778,11.842,0.978
"119","Carrizo",1998,537.21,8.10648148148148,21.5,14.7962962962963,18.5108333333333,2.30083333333333,10.4058333333333,342.646,3.2037037037037,13.2962962962963,8.24074074074074,7.38,0.616666666666667,3.99833333333333,439.674,3.71111111111111,14.5666666666667,8.33,0.516
"120","Carrizo",1999,182.372,6.88888888888889,21.9675925925926,14.4259259259259,21.1125,3.06,12.08625,89.154,1.22222222222222,14.4259259259259,7.81481481481482,11.76,1.32,6.54,151.892,1.83333333333333,15.1333333333333,11.772,1.164
"121","Carrizo",2000,169.672,8.63425925925926,24.0740740740741,16.3518518518519,24.3675,3.79333333333333,14.0804166666667,100.584,3.33333333333333,15.7037037037037,9.51851851851852,10.9733333333333,1.37333333333333,6.17333333333333,161.036,4.1,17.0222222222222,12.176,1.35
"122","Carrizo",2001,265.176,8.40740740740741,23.1805555555556,15.8009259259259,23.6375,3.9925,13.815,171.196,2.24074074074074,14.537037037037,8.38888888888889,11.1066666666667,1.57333333333333,6.34,249.682,3.36666666666667,15.7333333333333,11.382,1.322
"123","Carrizo",2002,101.346,8.6712962962963,23.8240740740741,16.2453703703704,24.2116666666667,4.05833333333333,14.135,39.116,2.27777777777778,15,8.64814814814815,10.8566666666667,1.20666666666667,6.03166666666667,59.182,3.11111111111111,16.7888888888889,13.002,1.308
"124","Carrizo",2003,212.09,8.78240740740741,23.4722222222222,16.1203703703704,23.2608333333333,3.83,13.5454166666667,113.538,3.62962962962963,15.537037037037,9.57407407407407,10.08,0.973333333333333,5.52666666666667,164.592,3.72222222222222,16.2333333333333,10.83,0.882
"125","Carrizo",2004,128.016,8.80092592592593,24.037037037037,16.4074074074074,25.3475,4.12916666666667,14.7383333333333,106.934,2.74074074074074,14.3703703703704,8.53703703703704,10.2233333333333,1.18666666666667,5.705,110.744,4.53333333333333,17.6444444444444,14.354,1.768
"126","Carrizo",2005,303.022,8.19907407407407,22.4722222222222,15.3240740740741,22.2408333333333,3.68583333333333,12.9633333333333,187.96,3.5,14.6296296296296,9.05555555555556,9.8,1.48,5.64,228.854,3.94444444444444,15.9444444444444,11.078,1.486
"127","Carrizo",2006,255.524,8.63425925925926,23.6018518518519,16.1157407407407,24.13,3.74166666666667,13.9358333333333,94.742,3.37037037037037,16.1481481481481,9.75925925925926,12.0933333333333,1.59333333333333,6.84333333333333,214.884,3.31111111111111,15.6555555555556,10.686,1.148
"128","Carrizo",2007,93.472,8.03240740740741,23.7037037037037,15.875,24.8583333333333,3.9,14.3791666666667,64.262,1.24074074074074,15.2222222222222,8.24074074074074,12.3,1.47666666666667,6.88833333333333,72.898,3.08888888888889,17.6555555555556,15.28,1.802
"129","Carrizo",2008,176.53,8.02777777777778,23.6157407407407,15.8287037037037,25.28,4.73333333333333,15.0066666666667,163.83,1.55555555555556,13.8703703703704,7.72222222222222,9.95333333333333,1.44,5.69666666666667,166.37,2.55555555555556,16.3222222222222,13.078,1.874
"130","Carrizo",2009,155.448,8.19444444444444,23.8935185185185,16.0462962962963,25.7333333333333,4.80416666666667,15.26875,98.552,1.83333333333333,14.6666666666667,8.25925925925926,11.1533333333333,1.57333333333333,6.36333333333333,110.998,2.48888888888889,16.3444444444444,13.176,1.666
"131","Carrizo",2010,237.998,7.39351851851852,22.4027777777778,14.9074074074074,22.035,3.38416666666667,12.7095833333333,175.768,3.09259259259259,14.2777777777778,8.7037037037037,9.77333333333333,1.25666666666667,5.515,214.376,3.31111111111111,15.3555555555556,10.594,1.15
"132","Carrizo",2011,366.268,7.94907407407407,22.5138888888889,15.2268518518519,22.0491666666667,3.17166666666667,12.6104166666667,214.122,2.57407407407407,14.3888888888889,8.48148148148148,10.0733333333333,1.31,5.69166666666667,274.066,3.45555555555556,15.6333333333333,10.906,1.174
"133","Carrizo",2012,142.494,8.35648148148148,23.9027777777778,16.1342592592593,25.8566666666667,4.51166666666667,15.1841666666667,23.876,1.64814814814815,16.037037037037,8.83333333333333,13.9633333333333,2.04666666666667,8.005,99.06,2.82222222222222,17.0888888888889,14.454,1.828
"134","Carrizo",2013,85.344,8.93518518518519,23.8240740740741,16.375,25.0583333333333,4.61416666666667,14.83625,58.928,1.81481481481482,14.1296296296296,7.96296296296296,10.4133333333333,1.38333333333333,5.89833333333333,72.898,3.71111111111111,17.1111111111111,14.118,2.026
"135","Carrizo",2014,54.61,8.74537037037037,25.037037037037,16.8981481481481,27.7375,5.36666666666667,16.5520833333333,23.114,2.01851851851852,18.2407407407407,10.1111111111111,17.16,3.41,10.285,44.958,3.83333333333333,19.4555555555556,18.064,3.162
"136","Carrizo",2015,143.002,9.86111111111111,24.6944444444444,17.2777777777778,25.3716666666667,4.425,14.8983333333333,94.996,4.88888888888889,17.4074074074074,11.1481481481481,12.3533333333333,1.57,6.96166666666667,104.394,5.73333333333333,19.2,15.612,2.146
"137","Carrizo",2016,193.548,9.25462962962963,23.8981481481481,16.5694444444444,25.275,4.3975,14.83625,113.538,3.14814814814815,15.2592592592593,9.18518518518519,10.8133333333333,1.26333333333333,6.03833333333333,165.862,4.55555555555556,17.3,13.182,1.47
"138","Carrizo",2017,396.494,9.74074074074074,23.3842592592593,16.5601851851852,23.7975,4.11666666666667,13.9570833333333,296.926,3.96296296296296,13.462962962963,8.7037037037037,7.69,0.85,4.27,331.724,4.76666666666667,15.7333333333333,10.374,1.194
"139","Carrizo",2018,142.494,9.15277777777778,24.5231481481481,16.8333333333333,26.3866666666667,4.8225,15.6045833333333,38.862,3.03703703703704,17.6111111111111,10.3148148148148,15.8566666666667,2.57,9.21333333333333,140.208,4.08888888888889,18.1444444444444,15.61,2.222
"140","Carrizo",2019,296.164,8.89351851851852,22.8333333333333,15.8703703703704,22.6541666666667,3.85666666666667,13.2554166666667,178.816,2.94444444444444,13.3148148148148,8.14814814814815,8.54333333333333,1.04,4.79166666666667,246.634,4.16666666666667,15.5555555555556,10.834,1.138
"141","Elkhorn",1950,304.8,7.57407407407408,18.8086419753086,13.1913580246914,9.98,0.42,5.2,224.79,3.02777777777778,14.6388888888889,8.86111111111111,7.22,0.26,3.74,296.164,4.18055555555556,16.3472222222222,8.74,0.38
"142","Elkhorn",1951,518.922,8.0787037037037,18.9907407407407,13.5462962962963,9.85,0.388333333333333,5.11916666666667,237.998,5.03703703703704,15.9444444444444,10.5,7.09333333333333,0.146666666666667,3.62,304.038,5.27777777777778,16.4,8.24,0.378
"143","Elkhorn",1952,696.214,7.23611111111111,18.4212962962963,12.8333333333333,9.36666666666667,0.149166666666667,4.75791666666667,451.104,3.72222222222222,14.3518518518519,9.03703703703704,6.15333333333333,0.0333333333333333,3.09333333333333,585.216,4.53333333333333,15.2222222222222,7.042,0.144
"144","Elkhorn",1953,449.58,7.35185185185185,18.7546296296296,13.0555555555556,9.59083333333333,0.241666666666667,4.91625,255.778,4.74074074074074,16.1296296296296,10.4259259259259,7.53333333333333,0.206666666666667,3.87,367.792,4.91111111111111,16.3777777777778,7.984,0.294
"145","Elkhorn",1954,367.792,7.23611111111111,19.2175925925926,13.2175925925926,10.4983333333333,0.240833333333333,5.36958333333333,148.844,3.55555555555556,17.2037037037037,10.3518518518519,10.0366666666667,0.183333333333333,5.11,292.862,4.8,16.9888888888889,9.022,0.252
"146","Elkhorn",1955,423.418,6.37962962962963,18.2916666666667,12.3333333333333,9.81833333333333,0.255833333333333,5.03708333333333,279.4,2.75925925925926,15.0555555555556,8.90740740740741,8.00333333333333,0.216666666666667,4.11,340.614,3.38888888888889,15.9666666666667,8.908,0.398
"147","Elkhorn",1956,663.448,7.37037037037037,18.2824074074074,12.8287037037037,9.36583333333333,0.3,4.83291666666667,535.686,4.51851851851852,14.462962962963,9.48148148148148,5.82333333333333,0.13,2.97666666666667,584.708,4.85555555555556,15.5444444444444,7.3,0.238
"148","Elkhorn",1957,361.188,7.68055555555556,19.6944444444444,13.6851851851852,11.3091666666667,0.376666666666667,5.84291666666667,191.262,3.98148148148148,16.0555555555556,10.0185185185185,8.60666666666667,0.266666666666667,4.43666666666667,265.176,5.08888888888889,16.8555555555556,9.03,0.346
"149","Elkhorn",1958,763.016,8.73148148148148,19.7453703703704,14.2407407407407,11.2433333333333,0.680833333333333,5.96208333333333,384.302,5.31481481481481,16.9814814814815,11.1481481481481,8.97333333333333,0.316666666666667,4.645,681.736,5.88888888888889,17.1777777777778,9.4,0.436
"150","Elkhorn",1959,471.678,8.13425925925926,20.1203703703704,14.1296296296296,12.175,0.585833333333333,6.38041666666667,314.198,5.09259259259259,17.6481481481482,11.3888888888889,10.7133333333333,0.513333333333333,5.61333333333333,337.058,6,18.5444444444444,11.642,0.68
"151","Elkhorn",1960,308.864,7.56481481481481,19.5092592592593,13.5416666666667,11.7475,0.571666666666667,6.15958333333333,238.252,3.85185185185185,16.2592592592593,10.037037037037,9.93666666666667,0.443333333333333,5.19,302.006,5.01111111111111,17.2444444444444,10.526,0.534
"152","Elkhorn",1961,290.83,7.22685185185185,19.2407407407407,13.2407407407407,10.9758333333333,0.496666666666667,5.73625,101.092,3.5,17.1111111111111,10.3148148148148,9.89333333333333,0.363333333333333,5.12833333333333,186.182,4.31111111111111,17.3777777777778,10.164,0.608
"153","Elkhorn",1962,432.562,6.77777777777778,18.587962962963,12.6805555555556,10.9741666666667,0.635833333333333,5.805,316.484,3.37037037037037,15.3703703703704,9.37037037037037,8.54666666666667,0.453333333333333,4.5,377.698,4.2,16.2444444444444,9.262,0.57
"154","Elkhorn",1963,621.284,7.65740740740741,19.0509259259259,13.3518518518519,10.1983333333333,0.495,5.34666666666667,284.226,4.87037037037037,16.9074074074074,10.8888888888889,8.98,0.53,4.755,516.382,5.15555555555556,16.7777777777778,9.12,0.66
"155","Elkhorn",1964,337.312,6.62037037037037,18.625,12.6203703703704,10.5516666666667,0.424166666666667,5.48791666666667,109.982,2.51851851851852,16.5740740740741,9.53703703703704,10.1833333333333,0.32,5.25166666666667,165.354,3.32222222222222,16.6888888888889,10.326,0.48
"156","Elkhorn",1965,492.506,7.80555555555556,18.4722222222222,13.1342592592593,9.8625,0.680833333333333,5.27166666666667,272.288,4.96296296296296,15.8333333333333,10.3888888888889,7.49666666666667,0.596666666666667,4.04666666666667,380.746,5.65555555555556,16.4333333333333,8.122,0.596
"157","Elkhorn",1966,342.138,7.40277777777778,19.0462962962963,13.2268518518519,10.8025,0.481666666666667,5.64208333333333,172.72,2.51851851851852,14.7777777777778,8.64814814814815,7.29666666666667,0.256666666666667,3.77666666666667,191.008,4.24444444444445,16.2888888888889,8.832,0.422
"158","Elkhorn",1967,699.262,7.74537037037037,18.6666666666667,13.2037037037037,10.1366666666667,0.49,5.31333333333333,274.32,3.83333333333333,16.5185185185185,10.1666666666667,8.63333333333333,0.293333333333333,4.46333333333333,563.372,4.45555555555556,15.9777777777778,8.162,0.416
"159","Elkhorn",1968,308.356,7.7962962962963,19.6805555555556,13.7407407407407,11.685,0.560833333333333,6.12291666666667,174.244,4.33333333333333,16.037037037037,10.2037037037037,8.67333333333333,0.33,4.50166666666667,272.288,5.04444444444444,17.1111111111111,9.774,0.48
"160","Elkhorn",1969,719.582,7.46759259259259,18.0648148148148,12.7731481481481,8.975,0.183333333333333,4.57916666666667,538.48,3.68518518518519,13.7592592592593,8.72222222222222,6.02,0.03,3.025,633.73,4.34444444444445,15.2111111111111,7.298,0.126
"161","Elkhorn",1970,468.122,7.63888888888889,19.5925925925926,13.6203703703704,11.7091666666667,0.561666666666667,6.13541666666667,313.436,5.85185185185185,16.8333333333333,11.3518518518519,8.44,0.313333333333333,4.37666666666667,395.986,5.5,17.4888888888889,9.596,0.392
"162","Elkhorn",1971,433.832,7.49537037037037,18.4259259259259,12.962962962963,9.81833333333333,0.293333333333333,5.05583333333333,173.228,3.7962962962963,15,9.40740740740741,7.49666666666667,0.146666666666667,3.82166666666667,255.524,4.38888888888889,15.8,8.306,0.234
"163","Elkhorn",1972,242.316,7.36574074074074,18.8009259259259,13.0925925925926,11.195,0.673333333333333,5.93416666666667,169.926,3.35185185185185,14.8148148148148,9.09259259259259,8.43666666666667,0.666666666666667,4.55166666666667,196.596,4.58888888888889,16.4,9.752,0.738
"164","Elkhorn",1973,685.038,8.01851851851852,18.4305555555556,13.2222222222222,10.5933333333333,1.14416666666667,5.86875,364.236,4.51851851851852,14.5,9.5,7.36666666666667,0.75,4.05833333333333,462.28,5.15555555555556,15.5888888888889,8.618,1.074
"165","Elkhorn",1974,685.546,7.92592592592593,18.1666666666667,13.0509259259259,9.3825,0.8,5.09125,237.236,3.94444444444445,15.2037037037037,9.57407407407407,7.52,0.426666666666667,3.97333333333333,470.916,5.12222222222222,15.9111111111111,8.122,0.602
"166","Elkhorn",1975,448.818,7.63888888888889,18.3148148148148,12.9722222222222,10.6725,1.155,5.91375,209.804,3.81481481481481,15.8148148148148,9.81481481481481,9.46666666666667,0.673333333333333,5.07,374.65,4.48888888888889,15.7555555555556,9.268,0.858
"167","Elkhorn",1976,244.602,7.45833333333333,19.4537037037037,13.462962962963,12.8083333333333,1.43416666666667,7.12125,39.37,3.25925925925926,17.2222222222222,10.2407407407407,12,1.39666666666667,6.69833333333333,115.316,4.08888888888889,17.2,11.774,1.464
"168","Elkhorn",1977,241.3,7.59722222222222,19.625,13.6064814814815,11.7783333333333,0.545833333333333,6.16208333333333,96.774,3.38888888888889,18.1111111111111,10.7592592592593,12.08,0.376666666666667,6.22833333333333,138.938,3.97777777777778,17.9888888888889,11.802,0.43
"169","Elkhorn",1978,746.76,9.03703703703704,19.8194444444444,14.4305555555556,11.7116666666667,1.05583333333333,6.38375,449.58,7,16.537037037037,11.7777777777778,7.80333333333333,0.543333333333333,4.17333333333333,692.658,7.64444444444444,17.2111111111111,8.46,0.77
"170","Elkhorn",1979,475.996,8.10648148148148,19.1342592592593,13.6157407407407,11.4966666666667,0.985833333333333,6.24125,302.768,3.46296296296296,14.3518518518519,8.90740740740741,8.13666666666667,0.696666666666667,4.41666666666667,389.636,5.1,15.7444444444444,8.916,0.952
"171","Elkhorn",1980,688.086,8.62962962962963,19.4212962962963,14.0138888888889,11.2025,1.12083333333333,6.16166666666667,429.006,6.12962962962963,17.0925925925926,11.5925925925926,9.17666666666667,0.73,4.95333333333333,545.592,6.37777777777778,17.7,10.52,1.018
"172","Elkhorn",1981,391.668,8.30092592592593,20.4166666666667,14.3518518518519,12.9566666666667,1.17916666666667,7.06791666666667,258.318,5.66666666666667,18.0555555555556,11.8518518518519,11.1533333333333,1.05666666666667,6.105,385.572,6.1,18.1222222222222,10.844,1.2
"173","Elkhorn",1982,829.818,8.20833333333333,18.9583333333333,13.5787037037037,9.66583333333333,0.49,5.07791666666667,348.488,4.68518518518519,16.0740740740741,10.3703703703704,7.97666666666667,0.28,4.12833333333333,627.126,5.52222222222222,16.6111111111111,8.462,0.382
"174","Elkhorn",1983,1020.064,9.125,20.087962962963,14.5925925925926,11.3575,0.776666666666667,6.06708333333333,422.91,5.59259259259259,16.4444444444444,11,8.26,0.586666666666667,4.42333333333333,779.272,6.53333333333333,16.9111111111111,8.832,0.666
"175","Elkhorn",1984,411.734,8.53703703703704,20.4351851851852,14.4861111111111,11.0383333333333,0.965833333333333,6.00208333333333,157.988,5.35185185185185,16.4259259259259,10.8703703703704,7.17333333333333,0.726666666666667,3.95,216.662,5.71111111111111,17.5333333333333,8.76,0.766
"176","Elkhorn",1985,435.356,7.73611111111111,19.0231481481481,13.3796296296296,9.48916666666667,0.815833333333333,5.1525,104.394,3.16666666666667,15.7037037037037,9.44444444444444,8.05333333333333,0.446666666666667,4.25,219.456,4.53333333333333,16.5,8.626,0.838
"177","Elkhorn",1986,678.18,8.7037037037037,19.3009259259259,14.0046296296296,9.88833333333333,1.0625,5.47541666666667,327.152,6.64814814814815,17.5185185185185,12.0925925925926,8.71666666666667,0.693333333333333,4.705,488.188,7.06666666666667,18.2444444444444,9.432,0.73
"178","Elkhorn",1987,289.814,7.97685185185185,19.6342592592593,13.8101851851852,10.9133333333333,1.21416666666667,6.06375,211.328,4.2037037037037,16.462962962963,10.3333333333333,9.16666666666667,0.82,4.99333333333333,286.512,5.08888888888889,17.6555555555556,10.396,0.888
"179","Elkhorn",1988,284.988,7.96759259259259,19.6435185185185,13.7962962962963,10.9983333333333,1.18333333333333,6.09083333333333,149.098,4.53703703703704,16.5925925925926,10.5555555555556,9.42666666666667,0.916666666666667,5.17166666666667,203.2,5.26666666666667,17.8666666666667,11.062,0.928
"180","Elkhorn",1989,374.904,7.53703703703704,18.7916666666667,13.162037037037,10.4908333333333,0.955,5.72291666666667,183.642,2.35185185185185,15.0740740740741,8.7037037037037,8.83666666666667,0.92,4.87833333333333,284.988,4.18888888888889,16.3222222222222,9.592,1.148
"181","Elkhorn",1990,323.088,7.95833333333333,19.8935185185185,13.9166666666667,11.265,0.5475,5.90625,148.59,3.18518518518519,17.0925925925926,10.1111111111111,11.3766666666667,0.483333333333333,5.93,197.866,4.86666666666667,17.6777777777778,10.75,0.46
"182","Elkhorn",1991,408.178,7.08796296296296,18.3240740740741,12.712962962963,10.7341666666667,0.7775,5.75583333333333,109.728,3.16666666666667,15.8518518518519,9.51851851851852,9.65666666666667,0.406666666666667,5.03166666666667,393.192,4.03333333333333,15.9444444444444,9.476,0.552
"183","Elkhorn",1992,445.516,8.99074074074074,20.1342592592593,14.5509259259259,11.0925,0.895,5.99375,305.816,4.37037037037037,17.2962962962963,10.8148148148148,10.81,0.356666666666667,5.58333333333333,394.462,6.13333333333333,18.2777777777778,11.09,0.578
"184","Elkhorn",1993,678.942,8.5787037037037,19.5231481481481,14.0462962962963,10.8025,1.215,6.00875,524.764,4.55555555555556,14.8703703703704,9.7037037037037,7.94666666666667,1.22333333333333,4.585,611.124,5.95555555555556,16.3444444444444,8.75,1.174
"185","Elkhorn",1994,345.44,8.2037037037037,19.2037037037037,13.7037037037037,10.9108333333333,1.22666666666667,6.06875,218.44,4.46296296296296,16.2222222222222,10.3333333333333,9.90666666666667,1.29333333333333,5.6,268.986,5.71111111111111,17.2222222222222,10.18,1.254
"186","Elkhorn",1995,729.234,8.78240740740741,18.8935185185185,13.8425925925926,8.95916666666667,1.045,5.00208333333333,311.404,6.88888888888889,15.8888888888889,11.4074074074074,6.73666666666667,1.23333333333333,3.985,576.326,7.07777777777778,16.6333333333333,7.502,1.194
"187","Elkhorn",1996,582.168,9.05555555555556,19.9398148148148,14.4953703703704,10.4475,0.444166666666667,5.44583333333333,443.738,7.18518518518519,16.7592592592593,11.962962962963,7.25333333333333,0.286666666666667,3.77,530.098,7.34444444444444,17.9666666666667,8.952,0.324
"188","Elkhorn",1997,627.888,8.98611111111111,20.1342592592593,14.5509259259259,11.0833333333333,0.405,5.74416666666667,440.69,6.42592592592593,16.2592592592593,11.3333333333333,7.72,0.383333333333333,4.05166666666667,457.708,6.52222222222222,17.7222222222222,9.662,0.366
"189","Elkhorn",1998,1012.444,9.10185185185185,18.7083333333333,13.9074074074074,8.37833333333333,0.265,4.32166666666667,653.542,6.2037037037037,15.4074074074074,10.8148148148148,6.31333333333333,0.256666666666667,3.285,801.116,6.62222222222222,16.1444444444444,6.94,0.226
"190","Elkhorn",1999,480.568,7.4537037037037,17.7314814814815,12.5972222222222,8.34666666666667,0.225,4.28583333333333,293.624,3.77777777777778,15.1111111111111,9.44444444444445,7.75333333333333,0.263333333333333,4.00833333333333,398.526,4.48888888888889,15.5333333333333,8.126,0.25
"191","Elkhorn",2000,516.636,8.46296296296296,19.1388888888889,13.8055555555556,9.8825,0.345833333333333,5.11416666666667,362.966,5.61111111111111,16.0925925925926,10.8518518518519,8.00666666666667,0.286666666666667,4.14666666666667,440.944,6.13333333333333,16.8333333333333,8.684,0.306
"192","Elkhorn",2001,403.352,8.00925925925926,18.3703703703704,13.1944444444444,9.68583333333333,0.6,5.14291666666667,231.648,4.53703703703704,15.8333333333333,10.2037037037037,9.45,0.546666666666667,4.99833333333333,313.69,5.31111111111111,16.2222222222222,8.806,0.482
"193","Elkhorn",2002,338.836,8.17592592592593,18.3425925925926,13.2592592592593,8.68083333333333,0.286666666666667,4.48375,178.054,4.77777777777778,15.2222222222222,10.0185185185185,7.11666666666667,0.23,3.67333333333333,222.25,5.46666666666667,15.9111111111111,7.682,0.284
"194","Elkhorn",2003,445.516,8.81481481481481,19.4722222222222,14.1342592592593,10.0958333333333,0.531666666666667,5.31375,251.714,6.37037037037037,16.8518518518519,11.6111111111111,7.71,0.413333333333333,4.06166666666667,346.71,6.28888888888889,17.0222222222222,8.078,0.366
"195","Elkhorn",2004,417.83,8.7037037037037,19.4814814814815,14.0787037037037,10.8425,0.69,5.76625,344.678,5.74074074074074,14.9814814814815,10.3333333333333,6.75333333333333,0.47,3.61166666666667,366.014,6.58888888888889,17.1444444444444,9.308,0.562
"196","Elkhorn",2005,654.558,8.81481481481481,18.6666666666667,13.7407407407407,8.81916666666667,0.4625,4.64083333333333,336.804,6.2037037037037,16.037037037037,11.1111111111111,7.56333333333333,0.46,4.01166666666667,499.11,6.65555555555556,16.9222222222222,8.306,0.416
"197","Elkhorn",2006,665.734,8.63888888888889,18.7592592592593,13.6944444444444,9.88,0.695,5.2875,327.406,5.62962962962963,16.5,11.037037037037,9.43,0.64,5.035,628.904,6.04444444444445,15.9444444444444,8.472,0.638
"198","Elkhorn",2007,298.45,7.85185185185185,19.0555555555556,13.4490740740741,10.98,0.750833333333333,5.86541666666667,215.138,4.01851851851852,15.6296296296296,9.83333333333333,9.57333333333333,0.62,5.09666666666667,250.19,5.05555555555556,16.7222222222222,10.054,0.6
"199","Elkhorn",2008,360.172,7.47685185185185,18.837962962963,13.1574074074074,11.245,0.855,6.05,307.086,4.22222222222222,14.6111111111111,9.38888888888889,8.17333333333333,0.726666666666667,4.45,317.5,4.54444444444444,15.9555555555556,9.582,0.748
"200","Elkhorn",2009,384.302,8.26851851851852,19.2407407407407,13.7685185185185,11.3566666666667,0.87,6.11333333333333,250.444,4.77777777777778,16.1296296296296,10.4814814814815,10.0333333333333,0.89,5.46166666666667,316.992,5.32222222222222,16.7666666666667,10.464,0.868
"201","Elkhorn",2010,629.666,7.96296296296296,18.4027777777778,13.1851851851852,9.72416666666667,0.705833333333333,5.215,328.168,5.94444444444444,15.462962962963,10.7037037037037,6.95,0.566666666666667,3.75833333333333,491.998,5.94444444444445,16.1,7.98,0.598
"202","Elkhorn",2011,618.744,8.21296296296296,18.1666666666667,13.1944444444444,9.12416666666667,0.7125,4.91833333333333,305.308,5.11111111111111,15.9444444444444,10.537037037037,8.63,0.68,4.655,457.962,5.81111111111111,16.4,8.754,0.69
"203","Elkhorn",2012,351.536,7.4537037037037,18.5324074074074,12.9907407407407,10.0891666666667,0.686666666666667,5.38791666666667,91.948,3.25925925925926,16.9074074074074,10.0740740740741,11.3766666666667,0.853333333333333,6.115,259.588,4.54444444444444,17.0555555555556,10.712,0.774
